index,weighted_TFIDF_scores
11432,0.35320441
11433,0.2345402
11434,0
11435,0.293898659
11436,0.541580096
11437,0.132995279
11438,0.153277386
11439,0
11440,0.16924378
11441,0.200585221
11442,0.2243428
11443,0.532701734
11444,0
11445,0.129385675
11446,0.318576527
11447,0.09906953
11448,0
11449,0.16924378
11450,0.371022571
11451,0.359869579
11452,0.271082747
11453,0.239211921
11454,0.454502649
11455,0.235469607
11456,0.580264389
11457,0.145440848
11458,0.560255272
11459,0.330547381
11460,0.688939139
11461,0.374558133
11462,0.360088607
11463,0.240134183
11464,0.258423897
11465,0.416600074
11466,0.251415733
11467,0.186751757
11468,0.475120397
11469,0.349617422
11470,0.262054885
11471,0.146244706
11472,0.262054885
11473,0.119937139
11474,1.01546268
11475,0.39951308
11476,0
11477,0.180526699
11478,0
11479,0
11480,0.738518313
11481,0.178542889
11482,0.16924378
11483,0.377846579
11484,0.580264389
11485,0.318576527
11486,0.955729581
11487,0.225658373
11488,1.477036626
11489,0.128947642
11490,0.165789825
11491,0.601755662
11492,0.802425559
11493,0.429870835
11494,0.27569284
11495,0.330547381
11496,0.45241902
11497,0.169938412
11498,1.01546268
11499,0.662316451
11500,0.336668629
11501,0.404002355
11502,0.889526516
11503,0.421318203
11504,0.649289499
11505,0.462791126
11506,2.373469482
11507,2.156016528
11508,0.416600074
11509,0.67697512
11510,0.501460165
11511,0
11512,0.302773235
11513,0.309801825
11514,0.285042156
11515,0.306837081
11516,0.33848756
11517,0.139040519
11518,0.15473717
11519,0.153724209
11520,0.35320441
11521,0.208560779
11522,1.160528777
11523,0.339314265
11524,0.23525789
11525,0.12594886
11526,0.160403107
11527,0.192069948
11528,0.168734347
11529,0.427563234
11530,0.346289595
11531,0.237560198
11532,0.377846579
11533,0.943314066
11534,0.23525789
11535,0.207523852
11536,0.309474341
11537,0.443912502
11538,0.305490487
11539,0.169657132
11540,0.225682189
11541,0.390957111
11542,0.162474029
11543,0.23525789
11544,0.334997998
11545,0.326339592
11546,0.847667672
11547,0.134735635
11548,0.32198857
11549,0.797971674
11550,0.172844712
11551,0
11552,0.55138568
11554,0.32674707
11555,0.464324783
11556,0.165638303
11557,0.142521078
11558,0.127932306
11559,0.475985558
11560,0.330808728
11561,0.118447237
11562,0.237581821
11563,0.137689855
11564,0.115229808
11565,0.215326676
11566,0.547108336
11567,0.439118997
11568,0.439118997
11569,0.294362867
11570,0.211888946
11571,0.262054885
11572,0.294733034
11573,0.137689855
11574,0.330635991
11575,0.53247145
11576,0.28677107
11577,0.55138568
11578,0.386842926
11579,0.212406766
11580,0.396278119
11581,0.683225299
11582,0.375411527
11584,0
11585,0.24249855
11586,0.124980022
11587,0.208300037
11588,0.11441833
11589,0.398985837
11590,0.841238398
11591,0.406185072
11592,0.546018817
11593,0.406185072
11594,0.112051054
11595,0.632874087
11596,0.812370144
11597,0.202808526
11598,0.287695168
11600,0
11601,0.314990285
11602,0.509084331
11603,0.354011276
11604,0.539804368
11605,0.155642889
11606,0.361053397
11607,0.254948234
11608,0.180526699
11609,0.150642141
11610,0.143383497
11611,0.74666975
11612,0.316437043
11613,0.135748685
11614,0.126937711
11615,0.137689855
11616,0.496036446
11617,0.466156563
11618,0.111283581
11619,0.194813251
11620,0.322750311
11621,0
11622,0.151844887
11623,0.275456151
11624,0.159288264
11625,0.369259156
11626,0.783729757
11627,0.262054885
11628,0.464211511
11629,0.407852189
11630,0.1298579
11631,0.158916709
11633,0.160403107
11634,0.162474029
11635,0.266350867
11636,0.538316689
11637,0.36069245
11638,0.354011276
11639,0.155593408
11640,0.577878943
11641,0.491354215
11642,0.477864791
11643,0.855126468
11644,0.541580096
11645,0.200503884
11646,0.27537971
11647,0.331579651
11648,0.259475614
11649,0.138931825
11650,0.902633493
11651,0.116849945
11652,0.138779435
11653,0.11441833
11654,0.279693938
11655,1.24947176
11656,0.416600074
11657,0.211005232
11658,0.35320441
11659,0.235469607
11660,0.298193783
11662,0.369259156
11663,0.36720837
11664,0.134689632
11665,0.267466998
11666,0.216429833
11667,0.15473717
11668,0.097409687
11669,0.145301297
11670,0.369298955
11671,0.217987392
11672,0.126031013
11673,0.366006879
11674,0.752273962
11675,0.112829187
11676,0.252062025
11677,0.280127636
11678,0.245060302
11679,0.300877831
11680,0.462937823
11681,0.350405345
11682,0.24139247
11683,0.598281443
11684,0.24249855
11685,0.123086385
11686,0.1540264
11687,0.200585221
11688,0.181716322
11689,0.35320441
11690,0.339193508
11691,0.202001177
11692,0.114573648
11693,0.331579651
11694,0.102831664
11695,0.541580096
11696,0.369259156
11697,0.723417487
11698,0.525179025
11699,0.160185301
11700,0.128345094
11702,0.368460716
11703,0.392028352
11704,0.193421463
11705,0.27537971
11706,0.289251504
11707,0.492345542
11708,0.902633493
11709,0.259475614
11710,0.153277386
11711,0.31809847
11712,0.310933437
11713,0.324948058
11714,0.153277386
11715,0.238355175
11716,0.207580491
11717,0.386842926
11718,0.427563234
11719,0.297490825
11720,0.67697512
11721,1.835334851
11722,0.547108336
11723,0.490120605
11724,0.35320441
11725,0.101404263
11726,0.280881419
11727,0.116887791
11728,0.2151749
11729,0.176602205
11730,0.369298955
11731,0.220177745
11732,0.157631011
11733,0.132092706
11734,0
11735,0.112051054
11736,0.245325615
11737,0
11738,0.26492658
11739,0.143449933
11740,0.601819169
11741,0.1985995
11742,0.360088607
11743,0.462937823
11744,0
11745,0
11746,0
11747,0.139215154
11748,0.137728075
11749,0.25386567
11750,0.166789963
11751,0.883088601
11752,0.649289499
11753,0.490120605
11754,0.838078785
11755,0.300877831
11756,0.464324783
11757,0.220177745
11758,0.295407325
11759,0.299926944
11760,0.270790048
11761,0.27537971
11762,0.118594182
11763,0.115063962
11764,0
11765,0.171025294
11766,0.165638303
11767,0.172844712
11768,0.410333529
11769,0.241595237
11770,0.374558133
11771,0.157741776
11772,0.176443418
11773,0.578503009
11774,0.169657132
11775,0.300848795
11776,0.177005638
11777,0.278394235
11778,0.200585221
11779,0.138188443
11780,0.146372999
11781,0.221708609
11782,0.300874566
11783,0.157741776
11784,0.270790048
11785,0.211005232
11786,0.333697246
11787,0.262190693
11788,0.256921708
11789,0.307409928
11790,0.141281764
11791,0.15473717
11792,0.194135216
11793,0.176602205
11794,0.300877831
11795,0.160865375
11796,0.217525001
11797,0.126932835
11798,0.532701734
11799,0.492345542
11800,0.233078282
11801,0.132038478
11802,0.211888946
11803,0.106890808
11804,0.126932835
11805,0.173441492
11806,0.137689855
11807,0.132038478
11808,0.191369536
11809,0.416106275
11810,0.406185072
11811,0.238932395
11812,0.306554771
11813,0.59081465
11814,0.19813906
11815,0.386251311
11816,0.364218436
11817,0.24249855
11818,0.239211921
11819,0.160865375
11820,0.309474341
11821,0.132092706
11822,0.200585221
11823,0.232105755
11824,0.262438817
11825,0.230127924
11826,0.199781384
11827,0.257895284
11828,0.140063818
11829,0.15841657
11830,0.129979223
11831,0.288573111
11832,0
11833,0.151719118
11834,0.327738366
11835,0.35294901
11836,0.365110177
11837,0.441544301
11839,0.18612964
11840,0.159775001
11841,0
11842,0.250383875
11843,0.284586158
11844,0.183365434
11845,0.191145916
11846,0.109779749
11847,0.203092536
11848,0.16924378
11849,0.259958446
11850,0.212493553
11851,0.142521078
11852,0.449966129
11853,0.238932395
11854,0.492109382
11855,0.569172315
11856,0.284064156
11857,1.411796039
11858,0.667394491
11859,0.164132501
11860,0.160403107
11861,0.238932395
11862,0.248018223
11863,0.22883666
11864,0.155536852
11865,0.099677318
11866,0.184629578
11867,0
11868,0.280441252
11869,0.172994167
11870,0.146613758
11871,0.303001766
11872,0.73413394
11873,0.40121278
11874,0
11875,0
11876,0.415843497
11877,0.236105272
11878,0.164115181
11879,0.314943573
11880,0.340190093
11881,0.371022571
11882,0.184230358
11883,0.266350867
11884,0.266350867
11885,0.22883666
11886,0.137734209
11887,0.580264389
11888,0.331579651
11889,0.305889142
11890,0.187423773
11891,0.21783138
11892,0.167498999
11893,0.249960044
11894,0.211005232
11895,0.111283581
11896,0.367590453
11897,0.199997416
11898,0.154774928
11899,0.116887791
11900,0.145066097
11901,0.149214216
11902,0.131739898
11903,0.413184226
11904,0.121221309
11905,0.386842926
11906,0.155536852
11907,0.295407325
11908,0.263834613
11909,0.25104996
11910,0.291322992
11911,0.293226707
11912,0.19813906
11913,0.147703663
11914,0.148984415
11915,0.106890808
11916,0.145572558
11917,0.560255272
11918,0.295976641
11919,0.396278119
11920,0.451316747
11921,0.374558133
11922,0.257702772
11923,0.29856799
11924,0.122838554
11925,0.401170442
11926,0.191145916
11927,0.427563234
11928,0.178224347
11929,0.18726874
11932,0.436984488
11933,0.117734803
11934,0.159288264
11935,0.202001177
11936,0.22658455
11937,0.266350867
11938,0.251415733
11939,0.172844712
11940,0.161071135
11941,0.514399173
11942,0.222972004
11943,0.443118913
11944,0.167498999
11945,0.19548501
11946,0.234475001
11947,0.464211511
11948,0.270790048
11949,0.143748369
11950,0.181716322
11951,0.386810765
11952,0.173601683
11953,0.294775137
11954,0.193421463
11955,0.373503515
11956,0.300877831
11957,0.291202824
11958,0.18180106
11959,0.15473717
11960,0.176443418
11961,0.223762908
11962,0.597929257
11963,0.134276057
11964,0.439118997
11965,0.247322946
11966,0.361053397
11967,0.124025976
11968,0.343020867
11969,0.398985837
11970,0.23453748
11971,0.172983743
11972,0.242491764
11975,0.165923782
11976,0.361053397
11977,0.298662808
11978,0.146372999
11979,0.205053819
11980,0.428208313
11981,0.157741776
11982,0.369259156
11983,0.135395024
11984,0.293653576
11985,0.138866691
11986,0.127932306
11987,0.128851386
11988,0.246172771
11990,0.361129888
11991,0.211878322
11992,0.291841756
11993,0.24618324
11994,0.395219695
11995,0.221744246
11996,0.456604016
11997,0.266350867
11998,0.397291773
11999,0.498124171
12000,0.773685852
12001,0.367590453
12002,0.444696395
12003,0.35320441
12004,0.133175433
12005,0.213781617
12006,0.515790568
12007,0.902633493
12008,0.300877831
12009,0.429870835
12010,0.110854305
12011,0.62237363
12012,0.651973914
12013,0.35320441
12014,0.460741879
12015,2.637188313
12016,0.415571107
12017,0.439118997
12018,0.550912302
12019,0.691934971
12020,0.280127636
12021,0.55138568
12022,0.259475614
12023,0.191369536
12024,0.220539152
12025,0.30620134
12026,0.33848756
12027,0.29796883
12028,0.556162076
12029,0.16924378
12030,0.11052655
12031,0.295195018
12032,0.255350921
12033,0.460741879
12034,0.35320441
12035,0.270790048
12036,0.268552114
12037,0.235469607
12038,0.222039031
12039,0.300877831
12040,0.186751757
12041,0.45241902
12042,0.112051054
12043,0.25428979
12044,0.633976763
12045,0.300877831
12046,0.166693003
12047,0.179421683
12048,0.396278119
12049,0.706408821
12050,0.270790048
12051,0.194785365
12052,0.280127636
12053,0.156225028
12054,0.456668181
12055,0.257895284
12056,0.386842926
12057,0.198645887
12058,0.371022571
12059,0.219559498
12060,0.543439139
12061,0.176602205
12062,0.11052655
12063,0.312450055
12064,0.345967486
12065,0.216632038
12066,0.213781617
12067,0.346289595
12068,0.246054691
12069,0.232105755
12070,0.35320441
12071,0.372970212
12072,0.242719491
12073,0.174703257
12074,0.19548501
12075,0.288573111
12076,0.395219695
12077,0.356472666
12078,0.519431599
12079,0.891059865
12080,0.295407325
12081,0.491354215
12082,0.295976641
12083,0.727204239
12084,0.560882504
12085,0.189243597
12086,0.443417219
12087,0.130698828
12088,0.328230361
12089,0.331579651
12090,0
12091,0.10496846
12092,0.160994285
12093,0.133175433
12094,0.50773134
12095,0.145821006
12096,0.150438916
12097,0.167498999
12098,0.156144617
12099,0.128046632
12100,0.492345542
12101,0.795352667
12102,0.16924378
12103,0.464211511
12104,0.191786324
12105,0.710974467
12107,0.195859049
12108,0.386842926
12109,0.122014134
12110,0.873968977
12111,0.290132194
12112,0.134022971
12113,0.572433852
12114,0.764722855
12115,0.222567163
12116,0.233330318
12118,0.280441252
12119,0.212582431
12120,0.181716562
12121,0.127986612
12122,0.147703663
12123,0.16265383
12124,0.273554168
12125,0
12126,0
12127,0
12128,0
12129,0
12130,0.496036446
12131,0.200585221
12132,0.202001177
12133,0.140063818
12134,0.202808526
12135,0.169551925
12136,0.151500883
12137,0.298117484
12138,0.784981525
12139,0.26371062
12140,0.371022571
12141,0.812370144
12142,0.304212789
12143,0.182555089
12144,0.284586158
12145,0.304212789
12146,0.563577161
12147,0.285042156
12148,0.289800904
12149,0.210607526
12150,0.210607526
12151,0.155735709
12152,0.361053397
12153,0.361053397
12154,0
12155,0.345689423
12156,0.543779573
12157,0.877229885
12158,0.70311897
12159,0.476710351
12160,0.368563171
12161,0.132754229
12162,0.153004874
12164,0.172257682
12165,0.262452814
12166,0.295407325
12167,0.190048159
12168,0.227251325
12169,0.35320441
12170,0.679753649
12172,0.281347079
12173,0.850435489
12174,0.167498999
12175,0
12176,0.330547381
12177,0.254266735
12179,0.464211511
12180,0.427563234
12181,0.159775001
12182,0.416600074
12183,0.095572958
12184,0.361053397
12185,0.345689423
12186,0.249960044
12187,0.15473717
12188,0.464211511
12189,0.147703663
12190,0.257922501
12191,0.329563378
12192,0.227236404
12193,0.27537971
12194,0.193382093
12195,0
12196,0.200585221
12197,0.21347496
12198,0.225231475
12199,0.192069948
12200,0.228653249
12201,0.174808711
12202,0.29905664
12203,0.192370031
12204,0.138866691
12205,0.261660508
12206,0.361053397
12207,0.176345122
12208,0.23373617
12209,0.205165626
12210,0.513843416
12211,0.227251325
12212,0.33848756
12213,0.277762694
12214,0.534992764
12215,0.156536777
12216,0.157741776
12217,0.216632038
12218,0.178758169
12219,0.16924378
12220,0.318576527
12221,0.675758463
12222,0.191786324
12223,0.300874566
12224,0.316746931
12225,0.171203441
12226,0.177927048
12227,0.149058742
12228,0
12229,0.14952832
12230,0.196567025
12231,0.242818089
12232,0.227251325
12233,0.324948058
12234,0.410331252
12235,0
12236,0.332912109
12237,0.271451412
12238,0.173143866
12239,0.67697512
12240,0.109246122
12241,0.172844712
12242,0.298034524
12243,0.104821954
12244,0.131027443
12245,0.146372999
12246,0.188388281
12247,0.473520333
12248,0.25386567
12249,0
12250,0.238932395
12251,0.109042972
12252,0.132917457
12253,0.193421463
12254,0.416600074
12255,0
12256,0.136532797
12257,0.109779749
12258,0.115229808
12259,0.210051688
12260,0.270790048
12261,0.352886835
12262,0.223346098
12263,0.132664224
12264,0.165404364
12265,0.396278119
12266,0.492109382
12267,0.136532797
12268,0.159318182
12269,0.14952832
12270,0.261232947
12271,0.615745348
12272,0.112051054
12273,0.441108544
12274,0.198251031
12275,0.19813906
12276,0.11052655
12277,0.117628945
12278,0
12279,0.218492244
12280,0.166456054
12281,0.67697512
12282,0.158373466
12283,0.156827842
12284,0.187705763
12285,0.735180907
12286,0.186751757
12287,0.182626239
12288,0.328352472
12289,0.293612287
12290,0.285955452
12291,0.151713405
12292,0.34065236
12293,0.252501472
12294,0.145572558
12295,0.145067266
12296,0.115322495
12297,0.306554771
12298,0
12299,0.773685852
12300,0.123086385
12301,0.280068917
12302,0.124025976
12303,0.376136981
12304,0.246172771
12305,0.265990558
12306,0.50412405
12307,0.284586158
12308,0.171948334
12309,0.160865375
12310,0.200585221
12311,0.131095347
12312,0.151844887
12313,0.290132194
12314,0.132092706
12315,0.16490039
12316,0.087348227
12317,0.290485503
12318,0.147719582
12319,0.286580557
12320,0.118052636
12321,0.429870835
12322,0.238375064
12323,0.162016284
12324,0.169907532
12325,0.137689855
12326,0.373765702
12327,0.158087878
12329,0
12330,0.300909585
12331,0.314701626
12332,0.286683183
12333,0.396278119
12334,0.608425578
12335,0.181987423
12336,0.127133608
12337,0.349617422
12338,0.19813906
12339,0.229147296
12340,0.202001177
12341,0.154068695
12342,0.19548501
12343,0.136532797
12345,1.668486228
12346,0
12347,0.16265383
12348,0.263348385
12349,0.208300037
12350,0.928649567
12351,0.32674707
12352,0.580264389
12353,0.193421463
12354,1.019630473
12355,0.160392111
12356,0.2151749
12357,0.622571555
12358,0.238375064
12359,0.174696453
12360,1.083160192
12361,0
12362,1.907000512
12363,0.273930575
12364,0
12365,0
12367,0
12368,0
12369,0
12370,0
12371,0
12372,0
12373,0
12374,0
12376,0
12377,0
12378,0
12379,0
12380,0
12381,0
12383,0.160219598
12384,0.162322375
12385,0
12386,0.136777843
12387,0.176602205
12388,0.52410977
12389,0.361091502
12390,0.1069418
12391,0.27537971
12392,0.29318635
12393,0.356472666
12394,0.349822671
12395,0.284648485
12396,0.300685019
12397,0.624900111
12398,0.882217088
12399,0.134276057
12400,0.19402102
12401,0
12402,0.291322992
12403,0.115322495
12404,0.324254308
12405,0.154784246
12406,0.254907618
12407,0.433409207
12408,0.673337258
12409,0.363602119
12410,0.542865606
12411,0.162474029
12412,0.145007886
12413,0.900868044
12414,0.950965145
12415,0.318576527
12416,0.781186491
12417,0.502809157
12418,0.107598695
12419,0.248018223
12420,0.353235441
12421,0.12546056
12422,0.112051054
12423,0.117734803
12424,0.159728377
12425,0.463959727
12426,0.257895284
12427,0.32198857
12428,0.339530473
12429,0.123086385
12430,0.311073704
12431,0.29602175
12432,0.292745998
12433,0.154263709
12434,0.434704077
12435,0.122160924
12436,0.336758688
12437,0.377846579
12438,0.589701074
12439,0.124025976
12440,0.295259631
12441,0.529218912
12442,0.427563234
12443,0.163677575
12444,0.220817932
12445,0.262054885
12446,0.27569284
12447,0.099677318
12448,0.199228625
12449,0.580264389
12450,0.176602205
12451,0.312450055
12452,0.275456151
12453,0.144025569
12454,0.315077532
12455,0.150438916
12456,0
12457,0.277583702
12458,0.131674192
12459,0.099677318
12460,0.165789825
12461,0.292447074
12462,0.386479606
12463,0.188923289
12464,0.118594182
12465,0.295407325
12466,0.516429125
12467,0.162322375
12468,0.18858117
12469,0.153277386
12470,0.476874102
12471,0.268280081
12472,0
12473,0.115796853
12474,0.142521078
12475,0.596564679
12476,0.319823063
12477,0.367590453
12478,0.153277386
12479,0.15473717
12480,0.15898388
12481,0.276091922
12482,0.345689423
12483,0.280127636
12484,0.111283581
12485,0.188923289
12486,0.137596917
12487,0.248688231
12488,0.205663328
12490,0.323232956
12491,0.128947642
12492,0.205663328
12493,0.866818415
12494,0.119956526
12495,0.232162392
12496,0.902633493
12497,0.272446861
12498,0.156225028
12499,0.929819735
12500,0.699828354
12501,0.257922501
12503,0.31381245
12504,0.211005232
12505,1.01546268
12506,0.132092706
12507,0.377846579
12508,0.147703663
12509,0.280127636
12510,0.445134326
12511,0.134276057
12512,0.396278119
12513,0.541580096
12514,0.541580096
12515,0.812370144
12516,1.160528777
12517,0.285042156
12518,0.195751842
12519,0.250757987
12520,0.189724105
12521,0.730572649
12522,0.30498052
12523,0.376136981
12524,0.284111586
12525,0.324948058
12526,0.128947642
12527,0.331579651
12528,0
12529,0.430349799
12530,0.280412799
12531,0.375020395
12532,0.797971674
12533,0.812370144
12534,0.250013597
12535,0.197609847
12536,0.699990955
12537,0.165789825
12538,0.905987075
12539,0.464324783
12540,0.344610932
12541,1.35395024
12542,0.129248933
12543,0.285042156
12544,0.135672433
12545,0.866818415
12546,0.257895284
12547,0.898984126
12548,0.189773573
12549,0.116887791
12550,0.428716665
12551,0.20060639
12552,0.116052878
12553,0.339314265
12554,0.328793192
12555,0.150393204
12556,0.35320441
12557,0.222567163
12558,0.176602205
12559,0.439118997
12560,0.537710757
12561,0.172844712
12562,0.132092706
12563,0.324948058
12564,0.310425208
12565,0.162119019
12566,0.320806214
12567,0.270790048
12568,0.119466198
12569,0.427563234
12570,0.688550177
12571,0.834243114
12572,0.131501606
12573,0.208300037
12574,0.145066097
12575,0.738518313
12576,1.249800222
12577,0.108316019
12578,0
12579,0.156144617
12580,0.295976641
12581,0.157994326
12582,0.108316019
12583,0.116887791
12584,0.15473717
12585,0.386386284
12586,0.155128724
12587,0.407067663
12588,0.282102736
12589,0.191145916
12590,0.24249855
12591,0.10758745
12592,0.127932306
12593,0.140101897
12594,0.140063818
12595,0.153277386
12596,0.181619096
12597,0.154480763
12598,0.164132501
12599,0.136862474
12600,0.137821184
12601,0.119466198
12602,0.180454485
12603,0.269916167
12604,0.436883509
12605,0.172736608
12606,1.617109827
12607,0.300909585
12609,0.120745714
12610,0.363602119
12611,0.911341597
12612,0.123387005
12613,0.330254039
12614,0.158218522
12615,0.165273691
12616,0.124025976
12617,0.50489147
12618,0.635666837
12619,0
12620,0.285042156
12621,0.265508457
12622,0.908095482
12623,0.158958034
12624,0.560255272
12625,0.10029261
12626,0.118594182
12627,0.318576527
12628,0.290132194
12629,0.444146399
12630,0.176602205
12631,0.928649567
12632,0.271451412
12633,0.271864638
12634,0.354011276
12635,0.264861182
12636,0.291202824
12637,0.23525789
12638,0.580264389
12639,0.377846579
12640,0.497771346
12641,0.501515974
12642,0.874887934
12643,0.16885384
12644,0.271082747
12645,0.151844887
12646,0.232561038
12647,0.630155063
12648,0.416600074
12649,0.407852189
12650,0.227251325
12651,0.11441833
12652,0.149058742
12653,0.262054885
12654,0.52410977
12655,0.61836737
12656,0.369259156
12657,0.415851362
12658,0.158264819
12659,1.687841531
12660,0.131027443
12661,0.257895284
12662,1.115480339
12663,0.305939697
12664,0.426822058
12665,0.167171991
12666,0.216632038
12667,0.135395024
12668,0.20060639
12669,0.35320441
12670,0.117291006
12671,0.093375879
12672,0.564205471
12673,0.441108544
12674,0.526270102
12675,0.203633732
12676,0.36059512
12677,0.475120397
12678,0.802425559
12679,0.587797318
12680,0.518951228
12681,0.48695023
12682,0.174746831
12683,0.239520043
12684,0
12685,0.141369612
12686,0.328265001
12687,0.133086185
12688,0.50773134
12689,0.122355657
12690,0.191106829
12691,0
12692,0.42535456
12693,0.165638303
12694,0.88071098
12695,0.14798832
12696,0.204742737
12697,0.232050395
12698,0.150157521
12699,0.142162009
12700,0.401007767
12701,0.441108544
12702,0.339314265
12703,0.263348385
12704,0.490120605
12705,0.407067663
12706,0.174793795
12707,0.451316747
12708,0.396278119
12709,0.369259156
12710,0.246172771
12711,0.576990173
12712,0.543145726
12713,0.259715799
12714,0.477864791
12715,0.477864791
12716,0.300877831
12717,0.462937823
12718,0.342095695
12719,0.815158709
12720,0.432764117
12721,0.149058742
12722,0.126031013
12723,0.160185301
12724,0.12625577
12725,0
12726,0.257895284
12727,0.270303385
12728,0.092842302
12729,0.580264389
12730,0.52410977
12731,0.127932306
12732,0.464211511
12733,0.855126468
12734,0.406185072
12735,0.318576527
12736,0.146372999
12737,0.163869183
12738,0.541580096
12739,0.427563234
12740,0.11764967
12741,0.560255272
12742,0.188923289
12743,0.20993692
12744,0.132092706
12745,0.136692526
12746,0.124255928
12747,1.977891235
12748,0.145066097
12749,0.40504071
12750,0.140063818
12751,0.191786324
12752,0.345689423
12753,0.477864791
12754,0.212406766
12755,0.353039007
12756,0.371022571
12757,0.124980022
12758,0.145066097
12759,0.414565329
12760,0.33848756
12761,1.805266987
12762,1.249800222
12763,0.262054885
12764,0.290132194
12765,0.406185072
12766,0.257895284
12767,0.50773134
12768,0.369259156
12769,0.797971674
12770,0.352886835
12771,0.261660508
12772,0.231904917
12773,0.222567163
12774,0.121990372
12775,0.115322495
12776,0.112051054
12777,0.116887791
12778,0.325549284
12779,0.219569549
12780,0.313323576
12781,0.263348385
12782,0.259475614
12783,0.955729581
12784,0.349483088
12785,0.228185306
12786,0.574937741
12787,0.230315477
12788,0.176443418
12789,0.271451412
12790,0.172222034
12791,0.117291006
12792,0.123086385
12793,0.345014494
12794,0.161071135
12795,0.25386567
12796,0.155385521
12797,0.280219646
12798,0.196048242
12799,0.229992186
12800,0.454226306
12801,0.14952832
12802,0.366730868
12803,0.105654741
12804,0.523984408
12805,0.277404901
12806,0.280127636
12807,0.095572958
12808,0.768279791
12809,0.261660508
12810,1.022682656
12811,0.259715799
12812,0.142521078
12813,0.181230245
12814,0.35320441
12815,0.270790048
12816,0.295407325
12817,0.855126468
12818,0.649896115
12819,0.123086385
12820,0.52410977
12821,0.311046077
12822,0.378752208
12823,0.156225028
12824,0.165638303
12825,0.185511285
12826,0.390496777
12827,0.487961489
12828,0.151844887
12829,0.196048242
12830,0.097289838
12831,0.165273691
12832,0.230556086
12833,0.306554771
12834,1.079608736
12835,0.306554771
12836,0.369259156
12837,0.171801848
12838,0.284089357
12839,0.156360133
12840,0.383077884
12841,0.326362797
12842,0.13367725
12843,0.11441833
12844,0.199354637
12845,0.156360133
12846,0.174696453
12847,0.140034458
12848,0.207914678
12849,0.116887791
12850,0.577878943
12851,0.150438916
12852,0.496036446
12853,0.157354109
12854,0.158087878
12855,0.153277386
12856,0.190048159
12857,0.117291006
12858,0
12859,0.143782326
12860,1.189963895
12861,0.52410977
12862,0.146372999
12863,0.367590453
12864,2.039260946
12865,0.340535806
12866,0.157617268
12867,0.195248388
12868,0.384941066
12869,0.306945651
12870,0.256091639
12871,0.105502616
12872,0.414789263
12873,0.287564653
12874,0.113104755
12875,0.33848756
12876,0.19813906
12877,0.121545354
12878,0.120351132
12879,0.119466198
12880,0.50773134
12881,0.193893866
12882,0.28090311
12883,0.252062025
12884,0.124852711
12885,0.67697512
12886,0.238437051
12888,0.164115181
12889,0.32913022
12890,0.34065236
12891,0.187970066
12892,0.196048242
12893,0.149058742
12894,0.148010875
12895,0.269876031
12896,0.554468483
12897,0.126932835
12898,0.567588576
12899,0.180001049
12900,0.263348385
12901,0.468950002
12902,0.426822058
12903,0.35320441
12904,0.23525789
12905,0.25605783
12906,0.580309379
12907,0.121249275
12908,1.805266987
12909,0.738518313
12910,0.312450055
12911,0.183795227
12912,0.62146237
12913,0.855126468
12914,0.786770545
12915,0.149058742
12916,0.621797237
12917,0.392096484
12918,0.315077532
12919,0.23529934
12920,0.797971674
12921,0.152560041
12922,0.855988423
12923,0.159474614
12924,0.22883666
12925,0.509084331
12926,0.368460716
12927,0.32674707
12928,0.163869183
12929,0.244487245
12931,0.469927553
12932,0.73413394
12933,0.605397583
12934,0.154538384
12935,0.118594182
12936,0.70589802
12937,0.238932395
12938,0.38122565
12939,0.462852761
12940,0.1750091
12941,0.191145916
12942,0.655476733
12943,0.25799422
12944,0.407149204
12945,0.36706697
12946,0.478423841
12947,0.67697512
12948,1.413696116
12949,1.249800222
12950,0.47051578
12951,0.164635851
12952,0.303001766
12953,0.924246397
12954,0.25386567
12955,0.141362687
12956,0.263563412
12957,0.177878558
12958,0.303001766
12959,0.653494139
12960,0.410333529
12961,0.230127924
12962,0.39298558
12963,0.222567163
12964,0.101546268
12965,0.315483551
12966,0.345689423
12967,0.26947127
12968,0.35320441
12969,0.611420302
12970,0.345256872
12971,0.176218318
12972,0.179934789
12973,0.204418965
12974,0.235161655
12975,0
12976,0.16437892
12977,0.176602205
12978,0.311186815
12980,0.193421463
12981,0.180526699
12982,0.233078282
12983,0.154391528
12984,0.706408821
12985,0.902633493
12986,0.286580557
12987,0.181900431
12988,0.145066097
12989,0.25799422
12990,0.315077532
12991,0.187705763
12992,0.10758745
12993,0.2151749
12994,0.424784713
12995,0.21783138
12996,0.316330245
12997,0.427563234
12998,0.459033451
12999,0.451316747
13000,0.222567163
13001,0.639251068
13002,0.427563234
13003,0.098469108
13004,0.103691235
13005,0.202069239
13006,0.132664224
13007,0.116081196
13008,0.143290278
13009,0.349502539
13010,0.202808526
13011,0
13012,0
13013,0.363602119
13014,0.474961846
13015,0.195751842
13017,0.438302974
13018,0.317833419
13019,0.282102736
13020,0.560882504
13021,0.25428979
13022,0.272428645
13023,0.246172771
13024,0.324644749
13025,0.2138836
13026,0.193421463
13027,0.136692526
13028,0.315077532
13029,0.902728754
13030,1.516745529
13031,0.130616473
13032,0.665466399
13033,0.300874566
13034,0.277762694
13035,0.311073704
13036,0.134295811
13037,0.123387005
13038,0.189429522
13039,0.136532797
13040,0.361053397
13042,0.322403126
13043,0
13044,0.276376886
13045,0.27650746
13046,0.309549856
